"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",12.010808,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",13.661283,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",13.553138,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",15.035258,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",14.651782,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",16.123714,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",16.802626,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",16.227325,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",17.095684,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",19.185913,
"AUT","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",19.455999,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","1989",22.688423,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","1991",25.051519,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","1992",25.214441,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","1994",27.061384,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","1995",29.456833,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2000",33.130669,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2001",34.008453,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2002",32.844845,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2003",35.083733,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2004",36.291813,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2005",35.752338,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2006",36.47747,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2007",35.754475,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2008",36.134926,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2009",36.305714,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2010",38.244064,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2011",36.502483,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2012",35.864056,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2013",35.924591,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2014",37.067089,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2015",37.08807,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2016",37.78709,
"BEL","EDUTRY","25_34_MEN","PC_AGE","A","2017",39.970146,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","1989",23.732157,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",28.647678,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",29.248493,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",33.121178,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",36.548813,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",38.994862,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",41.094727,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",42.563484,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",42.823868,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",45.285374,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",45.535717,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",47.320976,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",46.988575,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",48.469749,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",48.704151,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",49.378944,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",48.423794,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",50.121391,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",49.396145,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",51.388622,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",49.184116,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",50.81036,
"BEL","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",51.438137,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","1989",9.4178476,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","1991",11.410377,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","1992",11.443106,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","1994",13.493985,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","1995",15.803782,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2000",19.626024,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2001",19.88378,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2002",21.733076,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2003",21.232002,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2004",22.664614,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2005",24.157255,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2006",24.734196,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2007",24.968086,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2008",24.651602,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2009",25.949722,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2010",27.641741,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2011",26.956791,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2012",26.939476,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2013",27.333935,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2014",27.486826,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2015",27.612232,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2016",28.204832,
"BEL","EDUTRY","55_64_MEN","PC_AGE","A","2017",30.379406,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",4.9279561,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",5.9062271,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",7.1314149,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",8.870801,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",10.518239,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",14.050901,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",14.474372,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",14.791898,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",16.561707,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",17.40427,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",19.638836,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",20.275606,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",19.712938,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",19.938011,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",20.806162,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",23.661684,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",23.36253,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",23.773808,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",24.672211,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",25.218575,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",26.198746,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",26.787697,
"BEL","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",30.597071,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1981",32.254002,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1990",30.473492,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1991",30.572474,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1992",30.951408,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1993",32.242023,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1994",35.18285,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1995",37.28669,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1996",38.541668,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1997",40.070766,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1998",41.666668,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","1999",42.085663,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2000",43.254719,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2001",45.695366,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2002",46.102978,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2003",47.75201,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2004",46.758163,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2005",47.30624,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2006",47.621292,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2007",48.039215,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2008",47.886028,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2009",48.624268,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2010",48.447205,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2011",48.421051,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2012",48.140137,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2013",48.763855,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2014",49.453781,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2015",50.290215,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2016",51.453133,
"CAN","EDUTRY","25_34_MEN","PC_AGE","A","2017",52.200241,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1981",28.901869,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1990",33.509129,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",33.576641,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",35.4799,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1993",36.733002,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",41.069923,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",43.621574,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1996",45.949478,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",48.288128,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",49.475124,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",51.919476,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",53.596951,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",56.082375,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",57.2318,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",58.676895,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",59.694366,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",60.11396,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",61.643837,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",63.285248,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",63.324177,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",62.898159,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",63.844799,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",64.295013,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",65.881851,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",66.357109,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",65.917603,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",67.995071,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",69.626923,
"CAN","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",69.563477,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1981",15.206563,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1990",16.209263,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1991",17.402376,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1992",18.274111,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1993",18.991596,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1994",21.898418,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1995",21.911037,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1996",23.697069,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1997",24.780176,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1998",26.07338,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","1999",28.160484,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2000",28.3615,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2001",30.584919,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2002",32.421616,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2003",34.325523,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2004",34.263191,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2005",36.432308,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2006",36.968681,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2007",38.341412,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2008",39.105564,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2009",39.049999,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2010",40.51973,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2011",41.14632,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2012",41.75774,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2013",41.700043,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2014",42.534721,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2015",42.372883,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2016",42.786068,
"CAN","EDUTRY","55_64_MEN","PC_AGE","A","2017",42.938313,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1981",11.381029,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1990",15.028902,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",15.940838,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",15.201315,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1993",17.661488,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",20.38835,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",21.183054,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1996",22.73086,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",24.012394,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",25.547997,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",26.872246,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",28.31669,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",29.979465,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",31.883118,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",33.107273,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",34.805653,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",36.322617,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",38.015182,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",39.47644,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",40.708862,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",42.082111,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",43.416706,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",43.518093,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",46.636772,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",47.483589,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",47.564102,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",48.894451,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",49.572651,
"CAN","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",50.019913,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","1994",13.434883,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","1995",13.319512,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","1997",11.893622,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","1998",11.096928,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","1999",11.747737,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2000",11.50661,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2001",11.621498,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2002",12.943933,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2003",12.766506,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2004",12.901912,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2005",13.85057,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2006",14.674906,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2007",13.995374,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2008",15.733805,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2009",18.137571,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2010",20.070435,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2011",21.976774,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2012",23.178123,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2013",24.506779,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2014",24.93615,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2015",24.254749,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2016",26.493073,
"CZE","EDUTRY","25_34_MEN","PC_AGE","A","2017",27.490999,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",11.46642,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",10.22086,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",9.7720184,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",9.7861156,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",10.097098,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",10.878304,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",10.918704,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",11.563342,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",11.310919,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",13.058113,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",14.627711,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",15.844305,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",17.021126,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",19.725143,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",22.48127,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",25.361296,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",28.481874,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",32.771992,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",34.166069,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",35.121445,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",38.136539,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",38.958477,
"CZE","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",40.491436,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","1994",10.913303,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","1995",12.218118,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","1997",11.176097,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","1998",11.38036,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","1999",12.075743,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2000",11.560519,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2001",12.088999,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2002",13.286922,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2003",12.649983,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2004",12.959539,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2005",13.377733,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2006",13.833428,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2007",13.586764,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2008",13.757477,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2009",13.59118,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2010",14.030932,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2011",14.770033,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2012",15.537467,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2013",16.457039,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2014",17.766434,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2015",16.758556,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2016",17.709576,
"CZE","EDUTRY","55_64_MEN","PC_AGE","A","2017",18.516216,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",4.6775022,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",4.8401818,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",5.0348873,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",5.8934126,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",7.0186334,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",6.9248948,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",6.8680444,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",8.2179499,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",8.1130295,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",7.6979842,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",8.2056503,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",8.5792561,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",7.9602232,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",7.7384806,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",8.2619457,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",9.2220449,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",9.6996908,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",9.9154501,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",11.658289,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",12.674494,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",12.289754,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",13.488165,
"CZE","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",14.671727,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1981",18.316257,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1988",17.268042,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1991",17.104946,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1992",17.861948,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1994",18.054131,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1995",19.984789,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1998",26.539129,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","1999",28.275249,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2000",26.934963,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2001",26.679508,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2002",28.229504,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2003",31.568918,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2004",34.284481,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2005",35.308624,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2006",36.209675,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2007",32.099049,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2008",32.386955,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2009",30.592913,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2010",31.13538,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2011",30.988674,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2012",31.327494,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2013",32.372833,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2014",34.381424,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2015",35.811409,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2016",38.904057,
"DNK","EDUTRY","25_34_MEN","PC_AGE","A","2017",38.130211,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1981",21.334396,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1988",21.467392,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",20.4123,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",21.147131,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",21.395691,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",23.488634,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",27.171515,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",28.984465,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",31.557934,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",35.483128,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",36.269958,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",38.544155,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",40.925625,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",44.413097,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",45.482986,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",40.355995,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",40.476757,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",44.774258,
"DNK","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",44.315453,
